매물ID,제조사,모델,등급,연식,주행km,연료,차체,시도,판매가,잔존율
41620286,현대,코나,1.6 터보 2WD,2018.0,71161.0,가솔린,SUV,경기,1450.0,66.4
41739023,현대,더 뉴 그랜저 IG,2.5,2022.0,95230.0,가솔린,대형차,경기,2120.0,64.2
41623158,현대,LF 쏘나타,2.0 스마트,2016.0,80626.0,가솔린,중형차,경기,990.0,38.9
41544553,현대,LF 쏘나타,2.0 스마트,2015.0,92359.0,가솔린,중형차,경기,880.0,34.6
41525444,현대,그랜저 (GN7),2.5 가솔린 2WD,2023.0,40386.0,가솔린,대형차,경기,2930.0,78.8
41369829,현대,싼타페 (MX5),가솔린 2.5T 2WD,2024.0,27298.0,가솔린,SUV,경기,3430.0,90.4
41655325,현대,더 뉴 그랜저 IG,2.5,2022.0,73199.0,가솔린,대형차,경기,2259.0,63.9
41553646,현대,그랜저 (GN7),3.5 가솔린 4WD,2024.0,44341.0,가솔린,대형차,경기,3799.0,74.4
41747515,현대,팰리세이드,가솔린 3.8 4WD,2022.0,49317.0,가솔린,SUV,경기,2850.0,65.5
41823446,현대,YF 쏘나타,Y20 럭셔리,2012.0,103623.0,가솔린,중형차,경기,479.0,19.7
40841849,현대,더 뉴 그랜저 IG,2.5,2020.0,182002.0,가솔린,대형차,경기,1499.0,44.5
41669584,현대,그랜저 IG,2.4 프리미엄,2017.0,123241.0,가솔린,대형차,경기,1290.0,38.2
41496435,현대,그랜저 (GN7),2.5 가솔린 2WD,2023.0,75110.0,가솔린,대형차,경기,2890.0,77.8
41806307,현대,그랜저 (GN7),2.5 가솔린 2WD,2025.0,9970.0,가솔린,대형차,경기,2842.0,76.6
41751379,현대,베뉴,1.6 모던,2020.0,68148.0,가솔린,SUV,경기,1470.0,83.8
40926385,현대,투싼 (NX4),가솔린 1.6 터보 2WD,2021.0,72692.0,가솔린,SUV,경기,2390.0,75.8
40973463,현대,LF 쏘나타,2.0 스마트,2016.0,142069.0,가솔린,중형차,경기,1010.0,40.4
40315442,현대,그랜저 IG,2.4 스페셜,2018.0,193123.0,가솔린,대형차,경기,1070.0,
41719800,현대,코나,1.6 터보 2WD,2018.0,77665.0,가솔린,SUV,경기,1520.0,72.6
41462016,현대,아반떼 (CN7),1.6,2023.0,99137.0,가솔린,준중형차,경기,1480.0,79.3
41435220,현대,그랜저 (GN7),2.5 가솔린 2WD,2025.0,11827.0,가솔린,대형차,경기,4050.0,85.8
41165227,현대,더 뉴 그랜저 IG,2.5,2020.0,120539.0,가솔린,대형차,경기,1790.0,53.1
41762036,현대,그랜저 IG,2.4 프리미엄,2017.0,143764.0,가솔린,대형차,경기,1190.0,35.3
40885041,현대,아반떼 (CN7),1.6,2021.0,123013.0,가솔린,준중형차,경기,1470.0,75.5
41414446,현대,더 뉴 아반떼 AD,1.6,2019.0,109622.0,가솔린,준중형차,경기,1050.0,74.8
41236540,현대,그랜저 HG,HG240 모던,2015.0,138940.0,가솔린,대형차,경기,499.0,16.7
41750510,현대,그랜저 HG,HG240 모던,2013.0,170734.0,가솔린,대형차,경기,419.0,14.0
38494382,현대,제네시스 DH,G330 모던,2016.0,157380.0,가솔린,대형차,경기,930.0,20.4
38937316,현대,그랜저 IG,3.0 모던 베이직 (렌터카),2019.0,151663.0,가솔린,대형차,경기,1120.0,41.3
41776300,현대,더 뉴 그랜저 IG,3.3,2021.0,45137.0,가솔린,대형차,경기,2050.0,57.2
41745801,현대,코나 (SX2),가솔린 1.6 터보 2WD,2025.0,12145.0,가솔린,SUV,경기,2590.0,83.0
41803675,현대,제네시스 DH,G380 프레스티지 AWD,2015.0,258317.0,가솔린,대형차,경기,830.0,13.0
41562073,현대,그랜저 IG,3.0 익스클루시브,2017.0,90853.0,가솔린,대형차,경기,1440.0,40.6
41599467,현대,그랜저 HG,HG240 모던,2014.0,167735.0,가솔린,대형차,경기,439.0,14.6
41651815,현대,그랜저 (GN7),3.5 가솔린 4WD,2023.0,38045.0,가솔린,대형차,경기,3690.0,72.7
41810328,현대,팰리세이드 (LX3),가솔린 2.5T 2WD 7인승,2026.0,25000.0,가솔린,SUV,경기,3927.0,68.8
41684150,현대,아슬란,G330 프리미엄,2015.0,217476.0,가솔린,대형차,경기,660.0,15.8
41699506,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,2023.0,73868.0,가솔린,SUV,경기,3000.0,67.7
41763357,현대,팰리세이드,가솔린 3.8 2WD,2021.0,122974.0,가솔린,SUV,경기,2400.0,51.9
41771413,현대,쏘나타 (DN8),2.0,2021.0,73978.0,가솔린,중형차,경기,1770.0,67.3
41244531,현대,더 뉴 그랜저 IG,2.5,2020.0,19172.0,가솔린,대형차,경기,2600.0,75.8
41664227,현대,에쿠스(신형),VS380,2010.0,157124.0,가솔린,대형차,경기,330.0,5.0
38280879,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,2019.0,77845.0,가솔린,SUV,경기,1820.0,68.8
41782899,현대,싼타페 TM,가솔린 2.0T 2WD,2020.0,134654.0,가솔린,SUV,경기,1620.0,60.1
41707491,현대,엑센트(신형),1.6 GDI 모던,2014.0,72594.0,가솔린,소형차,경기,499.0,33.6
41311159,현대,팰리세이드,가솔린 3.8 4WD,2020.0,97783.0,가솔린,SUV,경기,2270.0,52.3
41409973,현대,더 뉴 아반떼,1.6 GDi 스타일,2014.0,125882.0,가솔린,준중형차,경기,550.0,39.4
41277597,현대,그랜저 IG,2.4 프리미엄,2018.0,78483.0,가솔린,대형차,경기,1480.0,43.9
41669318,현대,그랜저 IG,3.0 익스클루시브,2018.0,31119.0,가솔린,대형차,경기,2180.0,56.3
41777204,현대,더 뉴 그랜저 IG,2.5,2022.0,90259.0,가솔린,대형차,경기,2420.0,68.5
41748038,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,2023.0,80562.0,가솔린,SUV,경기,2570.0,66.5
41553280,현대,더 뉴 그랜저 IG,2.5,2022.0,104910.0,가솔린,대형차,경기,2059.0,62.3
41486596,현대,더 뉴 그랜저 IG,2.5,2020.0,156647.0,가솔린,대형차,경기,1790.0,47.7
41284754,현대,에쿠스(신형),VS380,2014.0,101680.0,가솔린,대형차,경기,1090.0,13.8
41764635,현대,싼타페 (MX5),가솔린 2.5T 2WD,2024.0,17650.0,가솔린,SUV,경기,3390.0,89.4
41727775,현대,더 뉴 그랜저 IG,2.5,2022.0,29603.0,가솔린,대형차,경기,2720.0,77.0
41405761,현대,더 뉴 그랜저 IG,2.5,2020.0,109868.0,가솔린,대형차,경기,2389.0,59.1
40260811,현대,다이너스티,3.0 V6,2002.0,173516.0,가솔린,대형차,경기,350.0,11.1
41771849,현대,그랜저 IG,3.0 익스클루시브,2018.0,217927.0,가솔린,대형차,경기,999.0,28.1
41682674,현대,더 뉴 그랜저 IG,2.5,2021.0,42196.0,가솔린,대형차,경기,2610.0,70.9
39536117,현대,다이너스티,2.5 시그니쳐 SV,2002.0,113109.0,가솔린,대형차,경기,350.0,12.6
41766955,현대,쏘나타 더 브릴리언트,CVVL 스마트,2013.0,141590.0,가솔린,중형차,경기,469.0,19.0
41690628,현대,코나,1.6 터보 2WD,2018.0,74754.0,가솔린,SUV,경기,1460.0,60.2
39249301,현대,그랜저 HG,HG240 모던,2015.0,86605.0,가솔린,대형차,경기,800.0,26.8
38243786,현대,코나,1.6 터보 2WD,2019.0,47000.0,가솔린,SUV,경기,1680.0,57.0
41718228,현대,그랜저 IG,3.0 익스클루시브,2018.0,200119.0,가솔린,대형차,경기,1190.0,30.5
40167435,현대,제네시스,BH330 프리미엄,2013.0,162568.0,가솔린,대형차,경기,650.0,12.9
40598077,현대,쏘나타 더 브릴리언트,CVVL 스마트,2013.0,107292.0,가솔린,중형차,경기,540.0,21.9
41708172,현대,에쿠스(신형),VS380,2014.0,195000.0,가솔린,대형차,경기,690.0,7.7
41578530,현대,더 뉴 그랜저 IG,3.3,2020.0,97806.0,가솔린,대형차,경기,2049.0,55.1
41101381,현대,그랜저 HG,HG240 모던,2014.0,166558.0,가솔린,대형차,경기,500.0,16.7
41665006,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,2018.0,42807.0,가솔린,SUV,경기,1640.0,66.3
41735501,현대,팰리세이드,가솔린 3.8 4WD,2019.0,126598.0,가솔린,SUV,경기,2059.0,48.3
40487752,현대,쏘나타 II,2.0 GLS,1995.0,92209.0,가솔린,중형차,경기,279.0,23.8
41634425,현대,그랜저 IG,2.4 프리미엄,2019.0,73182.0,가솔린,대형차,경기,1730.0,53.5
41365218,현대,팰리세이드,가솔린 3.8 2WD,2022.0,62498.0,가솔린,SUV,경기,2560.0,62.2
41657565,현대,쏘나타 뉴 라이즈,2.0 스마트 스페셜,2019.0,167652.0,가솔린,중형차,경기,899.0,34.2
41312411,현대,싼타페 TM,가솔린 2.0T 2WD,2020.0,58801.0,가솔린,SUV,경기,2150.0,72.8
41683364,현대,NF 쏘나타 트랜스폼,N20 프리미어 블랙,2008.0,66888.0,가솔린,중형차,경기,390.0,16.9
41475426,현대,싼타페 (MX5),가솔린 2.5T 2WD,2025.0,6894.0,가솔린,SUV,경기,3990.0,101.2
41827357,현대,아반떼 AD,1.6 GDI 밸류 플러스,2018.0,65012.0,가솔린,준중형차,경기,1350.0,79.9
40592370,현대,그랜저 HG,HG300 익스클루시브,2013.0,104969.0,가솔린,대형차,경기,850.0,24.5
41824532,현대,더 뉴 코나,가솔린 2.0 2WD,2022.0,41144.0,가솔린,SUV,경기,2750.0,103.9
41689343,현대,그랜저 IG,3.0 익스클루시브,2019.0,108822.0,가솔린,대형차,경기,1470.0,40.9
41561332,현대,더 뉴 투싼 (NX4),가솔린 1.6 터보 2WD,2024.0,20162.0,가솔린,SUV,경기,3000.0,87.2
41546264,현대,뉴 그랜저 XG,3.5 (수출형),2005.0,94459.0,가솔린,대형차,경기,500.0,
40973569,현대,쏘나타 (DN8),2.0,2021.0,38309.0,가솔린,중형차,경기,1990.0,60.3
41401254,현대,더 뉴 그랜저 IG,2.5,2022.0,137161.0,가솔린,대형차,경기,2059.0,58.3
41707920,현대,더 뉴 그랜저 IG,2.5,2020.0,118280.0,가솔린,대형차,경기,2350.0,65.2
41819841,현대,쏘나타 뉴 라이즈,2.0 스타일,2019.0,19591.0,가솔린,중형차,경기,1550.0,69.9
41316481,현대,쏘나타 뉴 라이즈,2.0 스마트,2018.0,43499.0,가솔린,중형차,경기,1420.0,55.8
41581419,현대,더 뉴 코나,가솔린 2.0 2WD,2021.0,48760.0,가솔린,SUV,경기,1770.0,81.4
41648726,현대,더 뉴 아반떼,1.6 GDi 모던,2014.0,143051.0,가솔린,준중형차,경기,430.0,22.8
40941427,현대,코나,1.6 터보 2WD,2018.0,151302.0,가솔린,SUV,경기,1060.0,43.7
41187925,현대,쏘나타 (DN8),2.0,2022.0,40467.0,가솔린,중형차,경기,1830.0,65.5
41189861,현대,제네시스 DH,G330 프리미엄 AWD,2016.0,216334.0,가솔린,대형차,경기,850.0,15.7
41695008,현대,캐스퍼,터보 인스퍼레이션,2022.0,77920.0,가솔린,경차,경기,1490.0,76.0
39067918,현대,아반떼 AD,1.6 GDI 밸류 플러스,2018.0,66437.0,가솔린,준중형차,경기,1170.0,69.2
41708194,현대,그랜저 IG,3.0 익스클루시브,2017.0,136540.0,가솔린,대형차,경기,1320.0,34.1
41519989,현대,캐스퍼,인스퍼레이션,2023.0,34738.0,가솔린,경차,경기,1700.0,90.9
41706346,현대,캐스퍼,인스퍼레이션,2023.0,17628.0,가솔린,경차,경기,1650.0,88.2
41831234,현대,더 뉴 팰리세이드,가솔린 3.8 4WD,2024.0,22180.0,가솔린,SUV,경기,3750.0,84.6
40266062,현대,제네시스,BH330 프리미엄,2013.0,124618.0,가솔린,대형차,경기,800.0,15.7
39182827,현대,제네시스,BH330 프리미엄,2013.0,94572.0,가솔린,대형차,경기,890.0,17.5
39842538,현대,LF 쏘나타,1.6 터보 스마트,2016.0,49904.0,가솔린,중형차,경기,1400.0,50.7
41679166,현대,그랜저 (GN7),3.5 가솔린 2WD,2025.0,17000.0,가솔린,대형차,경기,2332.0,58.1
41236110,현대,아반떼 MD,M16 GDI 탑,2011.0,161347.0,가솔린,준중형차,경기,339.0,17.9
40513483,현대,더 뉴 아반떼 (CN7),1.6,2024.0,44000.0,가솔린,준중형차,경기,1032.0,45.4
41328356,현대,그랜저 HG,HG300 프라임,2012.0,177673.0,가솔린,대형차,경기,380.0,11.1
41815321,현대,더 뉴 싼타페,가솔린 2.5T 4WD,2022.0,51486.0,가솔린,SUV,경기,2560.0,75.6
41605778,현대,그랜저 IG,3.0 익스클루시브,2019.0,184262.0,가솔린,대형차,경기,1230.0,31.8
40793365,현대,그랜저 HG,HG330 셀러브리티,2012.0,190922.0,가솔린,대형차,경기,450.0,10.3
39829663,현대,YF 쏘나타,Y20 프리미어,2010.0,89549.0,가솔린,중형차,경기,399.0,16.0
41015502,현대,더 뉴 싼타페,가솔린 2.5T 4WD,2021.0,86495.0,가솔린,SUV,경기,2130.0,66.5
41514282,현대,베뉴,1.6 모던,2020.0,117280.0,가솔린,SUV,경기,1150.0,65.5
41553014,현대,코나,1.6 터보 4WD,2018.0,101918.0,가솔린,SUV,경기,1450.0,55.7
41551078,현대,팰리세이드,가솔린 3.8 2WD,2022.0,67459.0,가솔린,SUV,경기,2600.0,56.2
38197655,현대,제네시스 DH,G330 프리미엄 AWD,2015.0,137938.0,가솔린,대형차,경기,1150.0,20.9
41661289,현대,제네시스 DH,G330 모던,2014.0,187319.0,가솔린,대형차,경기,790.0,17.0
41115543,현대,그랜저 (GN7),2.5 가솔린 2WD,2023.0,27290.0,가솔린,대형차,경기,4200.0,99.2
41161517,현대,베뉴,1.6 모던,2020.0,9863.0,가솔린,SUV,경기,1590.0,86.7
41115639,현대,그랜저 (GN7),2.5 가솔린 2WD,2023.0,42354.0,가솔린,대형차,경기,3900.0,92.8
41115172,현대,더 뉴 그랜저 IG,2.5,2020.0,108210.0,가솔린,대형차,경기,2500.0,74.2
41715644,현대,더 뉴 그랜저 IG,2.5,2020.0,107474.0,가솔린,대형차,경기,2099.0,58.2
41135344,현대,캐스퍼,스마트,2023.0,40505.0,가솔린,경차,경기,1430.0,103.2
41135432,현대,더 뉴 팰리세이드,가솔린 3.8 2WD,2023.0,35641.0,가솔린,SUV,경기,4800.0,103.8
41638880,현대,더 뉴 그랜저 IG,2.5,2021.0,88767.0,가솔린,대형차,경기,2199.0,59.7
41135282,현대,캐스퍼,스마트,2022.0,54379.0,가솔린,경차,경기,1500.0,108.3
41637480,현대,더 뉴 코나,가솔린 2.0 2WD,2023.0,30565.0,가솔린,SUV,경기,2470.0,72.3
41090154,현대,캐스퍼,스마트,2023.0,40214.0,가솔린,경차,경기,1414.0,102.1
41790661,현대,아반떼 (CN7),1.6,2023.0,35208.0,가솔린,준중형차,경기,1699.0,91.1
41641826,현대,아반떼 MD,M16 GDI 스마트,2013.0,110071.0,가솔린,준중형차,경기,450.0,27.0
41803567,현대,아반떼 MD,M16 GDI 탑,2012.0,133205.0,가솔린,준중형차,경기,499.0,26.4
41565171,현대,더 뉴 그랜저 IG,2.5,2022.0,45232.0,가솔린,대형차,경기,2299.0,69.6
41786321,현대,쏘나타 뉴 라이즈,2.0 스마트 초이스,2019.0,89890.0,가솔린,중형차,경기,1280.0,52.7
41408894,현대,쏘나타 더 브릴리언트,CVVL 모던,2013.0,115986.0,가솔린,중형차,경기,560.0,21.5
40130515,현대,i40,2.0 GDi,2012.0,137474.0,가솔린,중형차,경기,620.0,20.2
41706067,현대,쏘나타 뉴 라이즈,2.0 스마트,2018.0,43131.0,가솔린,중형차,경기,1580.0,62.1
41453339,현대,그랜저 HG,HG240 모던,2014.0,138990.0,가솔린,대형차,경기,590.0,19.8
40098551,현대,팰리세이드,가솔린 3.8 4WD,2019.0,80524.0,가솔린,SUV,경기,2330.0,54.7
41643769,현대,그랜저 HG,HG240 럭셔리,2012.0,76824.0,가솔린,대형차,경기,630.0,20.2
41215141,현대,제네시스,3.8 수출형,2014.0,154061.0,가솔린,대형차,경기,550.0,
41680780,현대,쏘나타 더 브릴리언트,CVVL 블루세이버,2014.0,57344.0,가솔린,중형차,경기,719.0,30.3
41713611,현대,쏘나타 (DN8),2.0,2020.0,98072.0,가솔린,중형차,경기,1450.0,51.8
41635026,현대,제네시스 DH,G330 프리미엄 AWD,2016.0,115903.0,가솔린,대형차,경기,1270.0,23.1
41449843,현대,팰리세이드,가솔린 3.8 2WD,2022.0,147385.0,가솔린,SUV,경기,2180.0,53.0
41221260,현대,벨로스터 (JS),2.0 N,2022.0,77182.0,가솔린,준중형차,경기,1989.0,65.9
41671080,현대,더 뉴 그랜저 IG,2.5,2020.0,156940.0,가솔린,대형차,경기,1769.0,48.1
41642763,현대,제네시스 DH,G330 모던,2016.0,98223.0,가솔린,대형차,경기,1480.0,32.1
40046157,현대,더 뉴 아반떼,1.6 GDi 스마트,2014.0,59853.0,가솔린,준중형차,경기,659.0,38.0
41189951,현대,에쿠스(신형),VS380,2014.0,171452.0,가솔린,대형차,경기,790.0,10.0
41268562,현대,팰리세이드,디젤 2.2 4WD,2022.0,99852.0,디젤,SUV,경기,2770.0,61.6
40845521,현대,투싼 (NX4),디젤 2.0 2WD,2021.0,44061.0,디젤,SUV,경기,1850.0,70.3
40309889,현대,아반떼 AD,1.6 e-VGT 스타일,2016.0,200724.0,디젤,준중형차,경기,980.0,60.1
41545568,현대,더 뉴 싼타페,가솔린 2.5T 2WD,2021.0,38031.0,가솔린,SUV,경기,2390.0,78.2
41200835,현대,더 뉴 그랜드 스타렉스,어반 9인승,2019.0,110184.0,디젤,승합차,경기,1850.0,61.4
41612268,현대,올 뉴 투싼,디젤 2.0 2WD,2019.0,95773.0,디젤,SUV,경기,1370.0,53.6
41603757,현대,그랜저 HG,HG240 모던 컬렉션,2017.0,148893.0,가솔린,대형차,경기,860.0,28.4
41141558,현대,팰리세이드,디젤 2.2 2WD,2022.0,39561.0,디젤,SUV,경기,2860.0,67.1
41786780,현대,더 뉴 싼타페,디젤 2.2 4WD,2021.0,73302.0,디젤,SUV,경기,2100.0,62.6
